"time","level","message"
"2018-03-01 16:31:40","WARNING","[scrapy.core.scraper] Dropped: Duplicate product scraped at <http://www.smartskincare.com/forum/privmsg.php?mode=post&u=16198>, first one was scraped at <http://www.smartskincare.com/forum/privmsg.php?mode=post&u=60909>
{u'Subtitle': [u'phpBB'],
 u'Title': [u'Smart Skin Care Forum Index Information Private messaging has been disabled on this board. Powered by phpBB'],
 '_cached_page_id': '1b42cd2dab3e5c18085d24df93bf4f1ddc057fc1',
 u'_template': '3ad8-4d55-b07c',
 u'_type': u'Period Skin Care Companies maternity skin care',
 u'url': 'http://www.smartskincare.com/forum/privmsg.php?mode=post&u=16198'}"
"2018-03-01 16:31:40","INFO","[scrapy.extensions.logstats] Crawled 680 pages (at 39 pages/min), scraped 34 items (at 1 items/min)"
"2018-03-01 16:31:43","WARNING","[scrapy.core.scraper] Dropped: Duplicate product scraped at <http://www.smartskincare.com/forum/viewtopic.php?t=6113&highlight=>, first one was scraped at <http://www.smartskincare.com/forum/viewtopic.php?p=22004&highlight=>
{u'Subtitle': [u'Skin and Nutrition'],
 u'Title': [u'Cinnamon: can it rejuvenate your skin?'],
 '_cached_page_id': '549986c3be9f065017a1928e3a4f0510c5bf61d7',
 u'_template': '3ad8-4d55-b07c',
 u'_type': u'Period Skin Care Companies maternity skin care',
 u'url': 'http://www.smartskincare.com/forum/viewtopic.php?t=6113&highlight='}"
"2018-03-01 16:31:43","WARNING","[scrapy.core.scraper] Dropped: Duplicate product scraped at <http://www.smartskincare.com/forum/viewtopic.php?p=22019&highlight=>, first one was scraped at <http://www.smartskincare.com/forum/viewtopic.php?p=22539&highlight=>
{u'Author': [u""gwenevelew Joined: 16 Oct 2014 Posts: 10 Posted: Mon Nov 10, 2014 1:14 pm Post subject: mask for dry skin What is a good mask to use for a dry skin with natural ingredients? Back to top CindyDavis Joined: 03 Nov 2014 Posts: 18 Posted: Tue Nov 11, 2014 12:42 am Post subject: Homemade Avocado Mask for Dry Skin - avocados and honey are the best combination for dry skin. As we all know that avocados and honey are particularly moisturizing. It's best to use a ripe, fresh, organic avocado. Make sure to mash it up into a creamy pulp. INGREDIENTS \xbd very ripe, soft avocado \xbc cup honey PREPARATION Mash the avocado in a bowl, then stir in honey. Apply to skin and leave for 10 minutes. Rinse face with a cool washcloth. Back to top GaleRamirez Joined: 21 Oct 2014 Posts: 32 Posted: Wed Nov 12, 2014 9:37 pm Post subject: Re: mask for dry skin gwenevelew wrote: What is a good mask to use for a dry skin with natural ingredients? You can use Aloe vera and avocado as natural face mask for dry skin. This homemade facial mask can softens the dry skin. You just need aloe vera gel, ripe avocado, almond or coconut oil, runny honey and dry oatmeal. Cut up the avocado into pieces, then mash it in a bowl using a fork. Mix it with aloe vera gel, coconut oil and runny honey. Make sure to wash your face before applying the mask and leave it for 15 minutes. Rinse with lukewarm water. Back to top bella Joined: 19 Dec 2014 Posts: 3 Location: Australia Posted: Fri Dec 19, 2014 7:34 pm Post subject: Pumpkin masks work great, the enzymes within pumpkin help exfoliate the dry skin and are super nourishing. The best pumpkin masks I have tried contain an AHA like Glycolic Acid. Back to top Victorie Joined: 11 Feb 2015 Posts: 7 Posted: Wed Feb 11, 2015 4:51 am Post subject: Homemade Masks For Dry Skin Oat Bran Mask Ingredients: 1 Tablespoon of Oat Bran (you can use oatmeal) 1 Tablespoon of Yogurt 1 Tablespoon of Honey 1 Teaspoon of Olive Oil 1/8 Teaspoon of Bee Pollen Directions: 1) Combine all ingredients in a small dish. 2) Apply to your skin and leave it for 10 minutes or until it is dry. 3) Rinse. 4) Moisturize with a good serum or argon oil. Homemade Milk Mask Ingredients: 1 Tablespoon Powdered Milk 1 Tablespoon Runny Honey 1 Tablespoon Aloe Vera Gel 2 Drops Essential Oil Directions: 1) Mix all ingredients well. 2) Apply to your skin and leave it for 10 minutes or until it is dry. 3) Wash off with warm water. Back to top Hoween Joined: 22 Feb 2015 Posts: 11 Location: 4678 Jerry Dove Drive Florence, SC 29501 Posted: Wed Mar 04, 2015 8:18 am Post subject: Homemade Face Mask for Dry Skin Avocados and honey are particularly moisturising. \xbd avocado (you can also substitute 2 teaspoons avocado oil) \xbc cup honey Mash these together. Apply to skin and leave for 5-10 minutes. Rinse with a washcloth drenched in cool water. Back to top naturesvelvet Joined: 13 May 2015 Posts: 5 Location: Hyderabad Posted: Thu May 21, 2015 7:57 am Post subject: You can make simple and cost effective dry skin mask at your home Eggs and Honey Mask Banana and Yogurt Mask Cucumber and Aloe Vera Mask Moisturizing your skin is an essential for dry skin to keep the skin smooth and glowing Back to top Terrie Dawson Joined: 06 Jun 2015 Posts: 4 Location: Pennsylvenia Posted: Tue Jul 07, 2015 4:09 am Post subject: Re: mask for dry skin Yo must try the Avacado. Avocado is an excellent choice for making homemade face masks for dry skin, as it contains a lot of oils. Since you only need half of the avocado, you can eat the other half and give your skin a boost from the inside as well! Ingredients: \xbd very ripe, soft avocado \xbc cup honey Directions: Mash the avocado in a bowl, then stir in honey. Apply to #skin and leave for 10 minutes. Rinse #face with a cool washcloth. I hope that will solve the purpose for you... ! Back to top deviswolowitz Joined: 05 Jan 2016 Posts: 1 Posted: Thu Apr 07, 2016 7:45 am Post subject: Cucumber and Aloevera face mask Take a cucumber, peel it ans remove the seed from it and cut it into small pieces. Grind these pieces with some amount of aloevera gel and make a paste out of it. This mask will sooth your skin and provide a coolness to your skin. It will also help you to get rid of sun tan. Back to top arialgrande Joined: 02 Aug 2016 Posts: 2 Location: New York Posted: Thu Aug 11, 2016 9:47 am Post subject: Natural masks made from butter, cocoa, mango \u2026 If you have dry skin conditions, the mask sensitive and butter can moisturize your skin. Cocoa is the perfect choice. if you have a number of symptoms such as dryness, scale, eczema, using masks of butter \u2013 mango will achieve the best results. Mask extracted from aloe and chamomile can moisturize skin. Masks from attar helps reduce stress skin after a tiring day of activities. Back to top Extraordinarily""],
 u'Subtitle': [u'Skin and Nutrition'],
 u'Title': [u'mask for dry skin'],
 '_cached_page_id': '078177c62679521aa11186e56f38c3fd6bc4f392',
 u'_template': '3ad8-4d55-b07c',
 u'_type': u'Period Skin Care Companies maternity skin care',
 u'url': 'http://www.smartskincare.com/forum/viewtopic.php?p=22019&highlight='}"
"2018-03-01 16:31:44","WARNING","[scrapy.core.scraper] Dropped: Duplicate product scraped at <http://www.smartskincare.com/forum/viewtopic.php?p=21691&highlight=>, first one was scraped at <http://www.smartskincare.com/forum/viewtopic.php?p=22539&highlight=>
{u'Author': [u""gwenevelew Joined: 16 Oct 2014 Posts: 10 Posted: Mon Nov 10, 2014 1:14 pm Post subject: mask for dry skin What is a good mask to use for a dry skin with natural ingredients? Back to top CindyDavis Joined: 03 Nov 2014 Posts: 18 Posted: Tue Nov 11, 2014 12:42 am Post subject: Homemade Avocado Mask for Dry Skin - avocados and honey are the best combination for dry skin. As we all know that avocados and honey are particularly moisturizing. It's best to use a ripe, fresh, organic avocado. Make sure to mash it up into a creamy pulp. INGREDIENTS \xbd very ripe, soft avocado \xbc cup honey PREPARATION Mash the avocado in a bowl, then stir in honey. Apply to skin and leave for 10 minutes. Rinse face with a cool washcloth. Back to top GaleRamirez Joined: 21 Oct 2014 Posts: 32 Posted: Wed Nov 12, 2014 9:37 pm Post subject: Re: mask for dry skin gwenevelew wrote: What is a good mask to use for a dry skin with natural ingredients? You can use Aloe vera and avocado as natural face mask for dry skin. This homemade facial mask can softens the dry skin. You just need aloe vera gel, ripe avocado, almond or coconut oil, runny honey and dry oatmeal. Cut up the avocado into pieces, then mash it in a bowl using a fork. Mix it with aloe vera gel, coconut oil and runny honey. Make sure to wash your face before applying the mask and leave it for 15 minutes. Rinse with lukewarm water. Back to top bella Joined: 19 Dec 2014 Posts: 3 Location: Australia Posted: Fri Dec 19, 2014 7:34 pm Post subject: Pumpkin masks work great, the enzymes within pumpkin help exfoliate the dry skin and are super nourishing. The best pumpkin masks I have tried contain an AHA like Glycolic Acid. Back to top Victorie Joined: 11 Feb 2015 Posts: 7 Posted: Wed Feb 11, 2015 4:51 am Post subject: Homemade Masks For Dry Skin Oat Bran Mask Ingredients: 1 Tablespoon of Oat Bran (you can use oatmeal) 1 Tablespoon of Yogurt 1 Tablespoon of Honey 1 Teaspoon of Olive Oil 1/8 Teaspoon of Bee Pollen Directions: 1) Combine all ingredients in a small dish. 2) Apply to your skin and leave it for 10 minutes or until it is dry. 3) Rinse. 4) Moisturize with a good serum or argon oil. Homemade Milk Mask Ingredients: 1 Tablespoon Powdered Milk 1 Tablespoon Runny Honey 1 Tablespoon Aloe Vera Gel 2 Drops Essential Oil Directions: 1) Mix all ingredients well. 2) Apply to your skin and leave it for 10 minutes or until it is dry. 3) Wash off with warm water. Back to top Hoween Joined: 22 Feb 2015 Posts: 11 Location: 4678 Jerry Dove Drive Florence, SC 29501 Posted: Wed Mar 04, 2015 8:18 am Post subject: Homemade Face Mask for Dry Skin Avocados and honey are particularly moisturising. \xbd avocado (you can also substitute 2 teaspoons avocado oil) \xbc cup honey Mash these together. Apply to skin and leave for 5-10 minutes. Rinse with a washcloth drenched in cool water. Back to top naturesvelvet Joined: 13 May 2015 Posts: 5 Location: Hyderabad Posted: Thu May 21, 2015 7:57 am Post subject: You can make simple and cost effective dry skin mask at your home Eggs and Honey Mask Banana and Yogurt Mask Cucumber and Aloe Vera Mask Moisturizing your skin is an essential for dry skin to keep the skin smooth and glowing Back to top Terrie Dawson Joined: 06 Jun 2015 Posts: 4 Location: Pennsylvenia Posted: Tue Jul 07, 2015 4:09 am Post subject: Re: mask for dry skin Yo must try the Avacado. Avocado is an excellent choice for making homemade face masks for dry skin, as it contains a lot of oils. Since you only need half of the avocado, you can eat the other half and give your skin a boost from the inside as well! Ingredients: \xbd very ripe, soft avocado \xbc cup honey Directions: Mash the avocado in a bowl, then stir in honey. Apply to #skin and leave for 10 minutes. Rinse #face with a cool washcloth. I hope that will solve the purpose for you... ! Back to top deviswolowitz Joined: 05 Jan 2016 Posts: 1 Posted: Thu Apr 07, 2016 7:45 am Post subject: Cucumber and Aloevera face mask Take a cucumber, peel it ans remove the seed from it and cut it into small pieces. Grind these pieces with some amount of aloevera gel and make a paste out of it. This mask will sooth your skin and provide a coolness to your skin. It will also help you to get rid of sun tan. Back to top arialgrande Joined: 02 Aug 2016 Posts: 2 Location: New York Posted: Thu Aug 11, 2016 9:47 am Post subject: Natural masks made from butter, cocoa, mango \u2026 If you have dry skin conditions, the mask sensitive and butter can moisturize your skin. Cocoa is the perfect choice. if you have a number of symptoms such as dryness, scale, eczema, using masks of butter \u2013 mango will achieve the best results. Mask extracted from aloe and chamomile can moisturize skin. Masks from attar helps reduce stress skin after a tiring day of activities. Back to top Extraordinarily""],
 u'Subtitle': [u'Skin and Nutrition'],
 u'Title': [u'mask for dry skin'],
 '_cached_page_id': 'fa54a0cbd75af861b4659d5a61b764b3a415f94c',
 u'_template': '3ad8-4d55-b07c',
 u'_type': u'Period Skin Care Companies maternity skin care',
 u'url': 'http://www.smartskincare.com/forum/viewtopic.php?p=21691&highlight='}"
"2018-03-01 16:31:46","WARNING","[scrapy.core.scraper] Dropped: Duplicate product scraped at <http://www.smartskincare.com/forum/viewtopic.php?p=12358>, first one was scraped at <http://www.smartskincare.com/forum/viewtopic.php?t=6182&view=next>
{u'Author': [u'silvanawilliams',
             u'AngelWings8 Joined: 14 Sep 2007 Posts: 7 Location: St. Louis Posted: Sun Sep 23, 2007 1:26 pm Post subject: Is it okay to take all supplements at the same time? I\'m just wondering when I should be taking my supplements. I\'m currently taking a multivitamin, flax seed oil, evening primrose oil, and green tea supplement. Does it matter when I take my multivitamin? I\'m thinking that during breakfast/lunch I\'ll take the multivitamin, a flax seed oil capsule, and a evening primrose oil capsule. During dinner I\'ll take the green tea supplement, another flax seed oil capsule, and another evening primrose oil capsule. (also, I\'m around 95 pounds...so I\'m not sure if I should be taking 3 capsules daily like the directions say....I wouldn\'t want to OD on herbal supplements, lol) Back to top drtodorov Site Admin Joined: 10 Dec 2004 Posts: 3254 Posted: Sun Sep 23, 2007 11:30 pm Post subject: It is ok to take miltivitamin with breakfast and take oil capsules at the same time. Back to top cjdavis Joined: 24 Jan 2005 Posts: 196 Location: Atlanta Posted: Tue Oct 02, 2007 7:23 am Post subject: Re: Is it okay to take all supplements at the same time? AngelWings8 wrote: I\'m just wondering when I should be taking my supplements. I\'m currently taking a multivitamin, flax seed oil, evening primrose oil, and green tea supplement. Does it matter when I take my multivitamin? I\'m thinking that during breakfast/lunch I\'ll take the multivitamin, a flax seed oil capsule, and a evening primrose oil capsule. During dinner I\'ll take the green tea supplement, another flax seed oil capsule, and another evening primrose oil capsule. (also, I\'m around 95 pounds...so I\'m not sure if I should be taking 3 capsules daily like the directions say....I wouldn\'t want to OD on herbal supplements, lol) Just as a friendly FYI, if you have no personal objections to fish oil, you may find that taking performed EPA and DHA from fish oil will confer considerably greater benefits than the flax seed capsules. Aside from the conversion issues of flax discussed in the previous ""fish oil dilemma"" thread, the milligram amounts of the omega-3\'s in the flax seed capsules are unlikely to provide you with the robust health benefits afforded to omega-3 fatty acid supplementation. Back to top AngelWings8 Joined: 14 Sep 2007 Posts: 7 Location: St. Louis Posted: Sun Oct 07, 2007 8:07 pm Post subject: I did think about that, but I\'ve also read that most fish are contaminated these days and it may be better to consume flax seed instead. I guess it\'s kind of a coin flip right now lol Back to top antdatt Joined: 28 Oct 2007 Posts: 14 Location: New York, New York Posted: Thu Nov 01, 2007 11:03 am Post subject: While its true many fish high in Omega 3\'s are also higher in certain contaminants, many, if not all of the companies that manufacture them put the oils through filters to remove them. The danger I think is in actually eating the kinds of fish that might be high in those contaminants (i.e. tuna, salmon). And of those fish, farm raised are generally found to have higher mercury concentrations. If you\'re looking for a good source of Omega 3 fish oil supplements, I would guess that any company (provided they don\'t manufacture their products with fillers and other junk) is a decent choice. If you\'re looking to actually buy and cook fish rich in Omega 3 fatty acids, I really like wild alaskan sockeye. They have very little (undetectable) amounts of mercury in them, they\'re highly sustainable, and best of all they have among the highest concentration of Omega 3\'s. I usually buy sockeye from a supermarket, but VitalChoice sells them too (but at a VERY high price): vitalchoice.com/product/wild-salmon/alaska-sockeye-salmon/skinless-boneless-portions I\'m currently taking ""Kyolic-EPA"" from Wakunaga wakunaga.com/html/products/kyolic/kyolicepa.htm and VitalChoice also sells Omega 3 supplements, but also pretty expensive: vitalchoice.com/category/omega-3-salmon-oil Back to top bazmanblue Joined: 25 Feb 2008 Posts: 1 Posted: Mon Feb 25, 2008 4:42 pm Post subject: taking to much vitamin e can be very dangerouse according to recent research Back to top blit10'],
 u'Date': [None, None],
 u'Subtitle': [u'Skin and Nutrition'],
 u'Text': [u'Using fish oil supplements in a dose of two to three grams (capsules) per day provides essential fatty acids that reduce inflammatory responses in the body and improve moisture retention in the skin. An alternative to supplements is to consume two to three servings of fatty fish per week such as salmon, tuna, and sardines. A further alternative to increase omega three consumption is to use one to two tablespoons of flax oil per day either as a salad dressing or in place of other fats on bread.',
           u'I find if I take all my supplements and vitamins at once, it upsets my stomach. So I space them out and take some with food and some before bed.'],
 u'Title': [u'Is it okay to take all supplements at the same time?'],
 '_cached_page_id': 'a99765ebce869475ee3d862c4691f6b6a5c7374c',
 u'_template': '3ad8-4d55-b07c',
 u'_type': u'Period Skin Care Companies maternity skin care',
 u'url': 'http://www.smartskincare.com/forum/viewtopic.php?p=12358'}"
"2018-03-01 16:31:49","WARNING","[scrapy.core.scraper] Dropped: Duplicate product scraped at <http://www.smartskincare.com/forum/viewtopic.php?t=1598&highlight=>, first one was scraped at <http://www.smartskincare.com/forum/viewtopic.php?p=22547&highlight=>
{u'Author': [u'vertm Joined: 11 Jan 2006 Posts: 19 Posted: Wed Apr 05, 2006 2:41 pm Post subject: whey protein isolate Dr Todorov , I was taking 1 tsp of CFM whey protein isolate in a morning shake . It contain Bioferrin 1000...50 mg. Supplying 95% lactoferrin....47 MG 1 tsp = 20 gram . Lactoferrin is a protein found naturally in whey protein . Bioferrin is a branded name for lactoferrin . I use protein powder in the morning simply to add protein in a shake + fruit for a fast breakfast . I had my yearly CBC /heart.... blood test . The result came in with Hemoglobin 15.4 High ( 11-15) Hematocrit 44.5 High ( 34-44) . I am guessing that the whey protein isolate is the reason for the high result. So I am thinking to switch to either egg white protein powder or casein powder. any opinion ? Back to top drtodorov Site Admin Joined: 10 Dec 2004 Posts: 3254 Posted: Wed Apr 05, 2006 6:38 pm Post subject: I am not a clinician. It is plausible that since lactoferrin is an iron transport protein, it might be related to your elevated Hb and HCT). But there could be other causes. In any case, discontinuing whey protein supplements makes sense. Ideally, you may want to try getting your protein from real food. But if you insist on powder supplement, egg white powder sounds reasonable. It is also easier to digest than casein. Back to top vertm Joined: 11 Jan 2006 Posts: 19 Posted: Tue Apr 11, 2006 12:18 pm Post subject: calcium Dr tod, I read that calcium inhibit the absorption of iron .... so how can whey protein isolate raise the iron level... I cannot make the connection or I misunderstood . tks Back to top drtodorov'],
 u'Subtitle': [u'Skin and Nutrition'],
 u'Title': [u'whey protein isolate'],
 '_cached_page_id': '8542f43b2252da15659e999e294b549d467630e8',
 u'_template': '3ad8-4d55-b07c',
 u'_type': u'Period Skin Care Companies maternity skin care',
 u'url': 'http://www.smartskincare.com/forum/viewtopic.php?t=1598&highlight='}"
"2018-03-01 16:31:52","WARNING","[scrapy.core.scraper] Dropped: Duplicate product scraped at <http://www.smartskincare.com/forum/viewtopic.php?p=23439&highlight=>, first one was scraped at <http://www.smartskincare.com/forum/viewtopic.php?t=6182&view=next>
{u'Author': [u'silvanawilliams',
             u'AngelWings8 Joined: 14 Sep 2007 Posts: 7 Location: St. Louis Posted: Sun Sep 23, 2007 1:26 pm Post subject: Is it okay to take all supplements at the same time? I\'m just wondering when I should be taking my supplements. I\'m currently taking a multivitamin, flax seed oil, evening primrose oil, and green tea supplement. Does it matter when I take my multivitamin? I\'m thinking that during breakfast/lunch I\'ll take the multivitamin, a flax seed oil capsule, and a evening primrose oil capsule. During dinner I\'ll take the green tea supplement, another flax seed oil capsule, and another evening primrose oil capsule. (also, I\'m around 95 pounds...so I\'m not sure if I should be taking 3 capsules daily like the directions say....I wouldn\'t want to OD on herbal supplements, lol) Back to top drtodorov Site Admin Joined: 10 Dec 2004 Posts: 3254 Posted: Sun Sep 23, 2007 11:30 pm Post subject: It is ok to take miltivitamin with breakfast and take oil capsules at the same time. Back to top cjdavis Joined: 24 Jan 2005 Posts: 196 Location: Atlanta Posted: Tue Oct 02, 2007 7:23 am Post subject: Re: Is it okay to take all supplements at the same time? AngelWings8 wrote: I\'m just wondering when I should be taking my supplements. I\'m currently taking a multivitamin, flax seed oil, evening primrose oil, and green tea supplement. Does it matter when I take my multivitamin? I\'m thinking that during breakfast/lunch I\'ll take the multivitamin, a flax seed oil capsule, and a evening primrose oil capsule. During dinner I\'ll take the green tea supplement, another flax seed oil capsule, and another evening primrose oil capsule. (also, I\'m around 95 pounds...so I\'m not sure if I should be taking 3 capsules daily like the directions say....I wouldn\'t want to OD on herbal supplements, lol) Just as a friendly FYI, if you have no personal objections to fish oil, you may find that taking performed EPA and DHA from fish oil will confer considerably greater benefits than the flax seed capsules. Aside from the conversion issues of flax discussed in the previous ""fish oil dilemma"" thread, the milligram amounts of the omega-3\'s in the flax seed capsules are unlikely to provide you with the robust health benefits afforded to omega-3 fatty acid supplementation. Back to top AngelWings8 Joined: 14 Sep 2007 Posts: 7 Location: St. Louis Posted: Sun Oct 07, 2007 8:07 pm Post subject: I did think about that, but I\'ve also read that most fish are contaminated these days and it may be better to consume flax seed instead. I guess it\'s kind of a coin flip right now lol Back to top antdatt Joined: 28 Oct 2007 Posts: 14 Location: New York, New York Posted: Thu Nov 01, 2007 11:03 am Post subject: While its true many fish high in Omega 3\'s are also higher in certain contaminants, many, if not all of the companies that manufacture them put the oils through filters to remove them. The danger I think is in actually eating the kinds of fish that might be high in those contaminants (i.e. tuna, salmon). And of those fish, farm raised are generally found to have higher mercury concentrations. If you\'re looking for a good source of Omega 3 fish oil supplements, I would guess that any company (provided they don\'t manufacture their products with fillers and other junk) is a decent choice. If you\'re looking to actually buy and cook fish rich in Omega 3 fatty acids, I really like wild alaskan sockeye. They have very little (undetectable) amounts of mercury in them, they\'re highly sustainable, and best of all they have among the highest concentration of Omega 3\'s. I usually buy sockeye from a supermarket, but VitalChoice sells them too (but at a VERY high price): vitalchoice.com/product/wild-salmon/alaska-sockeye-salmon/skinless-boneless-portions I\'m currently taking ""Kyolic-EPA"" from Wakunaga wakunaga.com/html/products/kyolic/kyolicepa.htm and VitalChoice also sells Omega 3 supplements, but also pretty expensive: vitalchoice.com/category/omega-3-salmon-oil Back to top bazmanblue Joined: 25 Feb 2008 Posts: 1 Posted: Mon Feb 25, 2008 4:42 pm Post subject: taking to much vitamin e can be very dangerouse according to recent research Back to top blit10'],
 u'Date': [None, None],
 u'Subtitle': [u'Skin and Nutrition'],
 u'Text': [u'Using fish oil supplements in a dose of two to three grams (capsules) per day provides essential fatty acids that reduce inflammatory responses in the body and improve moisture retention in the skin. An alternative to supplements is to consume two to three servings of fatty fish per week such as salmon, tuna, and sardines. A further alternative to increase omega three consumption is to use one to two tablespoons of flax oil per day either as a salad dressing or in place of other fats on bread.',
           u'I find if I take all my supplements and vitamins at once, it upsets my stomach. So I space them out and take some with food and some before bed.'],
 u'Title': [u'Is it okay to take all supplements at the same time?'],
 '_cached_page_id': 'd22ffc8ab863a8e50d05cfedb8f4a4c0268f47a6',
 u'_template': '3ad8-4d55-b07c',
 u'_type': u'Period Skin Care Companies maternity skin care',
 u'url': 'http://www.smartskincare.com/forum/viewtopic.php?p=23439&highlight='}"
"2018-03-01 16:31:52","WARNING","[scrapy.core.scraper] Dropped: Duplicate product scraped at <http://www.smartskincare.com/forum/privmsg.php?mode=post&u=32>, first one was scraped at <http://www.smartskincare.com/forum/privmsg.php?mode=post&u=60909>
{u'Subtitle': [u'phpBB'],
 u'Title': [u'Smart Skin Care Forum Index Information Private messaging has been disabled on this board. Powered by phpBB'],
 '_cached_page_id': '85017964d3b06f1f9eaf0c8ffeb891fe97f9d636',
 u'_template': '3ad8-4d55-b07c',
 u'_type': u'Period Skin Care Companies maternity skin care',
 u'url': 'http://www.smartskincare.com/forum/privmsg.php?mode=post&u=32'}"
"2018-03-01 16:31:56","WARNING","[scrapy.core.scraper] Dropped: Duplicate product scraped at <http://www.smartskincare.com/forum/viewtopic.php?t=3515&highlight=>, first one was scraped at <http://www.smartskincare.com/forum/viewtopic.php?t=6182&view=next>
{u'Author': [u'silvanawilliams',
             u'AngelWings8 Joined: 14 Sep 2007 Posts: 7 Location: St. Louis Posted: Sun Sep 23, 2007 1:26 pm Post subject: Is it okay to take all supplements at the same time? I\'m just wondering when I should be taking my supplements. I\'m currently taking a multivitamin, flax seed oil, evening primrose oil, and green tea supplement. Does it matter when I take my multivitamin? I\'m thinking that during breakfast/lunch I\'ll take the multivitamin, a flax seed oil capsule, and a evening primrose oil capsule. During dinner I\'ll take the green tea supplement, another flax seed oil capsule, and another evening primrose oil capsule. (also, I\'m around 95 pounds...so I\'m not sure if I should be taking 3 capsules daily like the directions say....I wouldn\'t want to OD on herbal supplements, lol) Back to top drtodorov Site Admin Joined: 10 Dec 2004 Posts: 3254 Posted: Sun Sep 23, 2007 11:30 pm Post subject: It is ok to take miltivitamin with breakfast and take oil capsules at the same time. Back to top cjdavis Joined: 24 Jan 2005 Posts: 196 Location: Atlanta Posted: Tue Oct 02, 2007 7:23 am Post subject: Re: Is it okay to take all supplements at the same time? AngelWings8 wrote: I\'m just wondering when I should be taking my supplements. I\'m currently taking a multivitamin, flax seed oil, evening primrose oil, and green tea supplement. Does it matter when I take my multivitamin? I\'m thinking that during breakfast/lunch I\'ll take the multivitamin, a flax seed oil capsule, and a evening primrose oil capsule. During dinner I\'ll take the green tea supplement, another flax seed oil capsule, and another evening primrose oil capsule. (also, I\'m around 95 pounds...so I\'m not sure if I should be taking 3 capsules daily like the directions say....I wouldn\'t want to OD on herbal supplements, lol) Just as a friendly FYI, if you have no personal objections to fish oil, you may find that taking performed EPA and DHA from fish oil will confer considerably greater benefits than the flax seed capsules. Aside from the conversion issues of flax discussed in the previous ""fish oil dilemma"" thread, the milligram amounts of the omega-3\'s in the flax seed capsules are unlikely to provide you with the robust health benefits afforded to omega-3 fatty acid supplementation. Back to top AngelWings8 Joined: 14 Sep 2007 Posts: 7 Location: St. Louis Posted: Sun Oct 07, 2007 8:07 pm Post subject: I did think about that, but I\'ve also read that most fish are contaminated these days and it may be better to consume flax seed instead. I guess it\'s kind of a coin flip right now lol Back to top antdatt Joined: 28 Oct 2007 Posts: 14 Location: New York, New York Posted: Thu Nov 01, 2007 11:03 am Post subject: While its true many fish high in Omega 3\'s are also higher in certain contaminants, many, if not all of the companies that manufacture them put the oils through filters to remove them. The danger I think is in actually eating the kinds of fish that might be high in those contaminants (i.e. tuna, salmon). And of those fish, farm raised are generally found to have higher mercury concentrations. If you\'re looking for a good source of Omega 3 fish oil supplements, I would guess that any company (provided they don\'t manufacture their products with fillers and other junk) is a decent choice. If you\'re looking to actually buy and cook fish rich in Omega 3 fatty acids, I really like wild alaskan sockeye. They have very little (undetectable) amounts of mercury in them, they\'re highly sustainable, and best of all they have among the highest concentration of Omega 3\'s. I usually buy sockeye from a supermarket, but VitalChoice sells them too (but at a VERY high price): vitalchoice.com/product/wild-salmon/alaska-sockeye-salmon/skinless-boneless-portions I\'m currently taking ""Kyolic-EPA"" from Wakunaga wakunaga.com/html/products/kyolic/kyolicepa.htm and VitalChoice also sells Omega 3 supplements, but also pretty expensive: vitalchoice.com/category/omega-3-salmon-oil Back to top bazmanblue Joined: 25 Feb 2008 Posts: 1 Posted: Mon Feb 25, 2008 4:42 pm Post subject: taking to much vitamin e can be very dangerouse according to recent research Back to top blit10'],
 u'Date': [None, None],
 u'Subtitle': [u'Skin and Nutrition'],
 u'Text': [u'Using fish oil supplements in a dose of two to three grams (capsules) per day provides essential fatty acids that reduce inflammatory responses in the body and improve moisture retention in the skin. An alternative to supplements is to consume two to three servings of fatty fish per week such as salmon, tuna, and sardines. A further alternative to increase omega three consumption is to use one to two tablespoons of flax oil per day either as a salad dressing or in place of other fats on bread.',
           u'I find if I take all my supplements and vitamins at once, it upsets my stomach. So I space them out and take some with food and some before bed.'],
 u'Title': [u'Is it okay to take all supplements at the same time?'],
 '_cached_page_id': '2b8f710d8405a9b4e89412ba5b25ed42f2845e28',
 u'_template': '3ad8-4d55-b07c',
 u'_type': u'Period Skin Care Companies maternity skin care',
 u'url': 'http://www.smartskincare.com/forum/viewtopic.php?t=3515&highlight='}"
